,AAPL,GOOG,IBM,MSFT
2010-04-13 16:00:00,1.3438709045399022,2.913977500700752,0.86140338820174289,2.054199582246897
2010-04-14 16:00:00,1.6015266896156906,2.4807109003130621,3.1612158145809044,2.4052061726548524
2010-04-15 16:00:00,1.795165689027713,2.4582817668982844,2.2307404944063349,2.078942450262252
2010-04-16 16:00:00,1.4401967361202663,-1.4508368801454909,1.6861066143531958,1.4844091119634029
2010-04-19 16:00:00,1.3062420613591239,-1.3536774551712556,2.5668651734338721,1.8516908064701438
2010-04-20 16:00:00,0.88879103080944988,-0.93376909643509187,0.36071295340808285,2.0004864318509905
2010-04-21 16:00:00,2.4833187558936878,-1.0437257540201894,-0.22878410376946548,1.6949242320390294
2010-04-22 16:00:00,2.6455131749760841,-1.5217272277738754,-0.13504725832782066,1.5594310496265218
2010-04-23 16:00:00,2.5203336622521015,-1.5118361145150161,0.57848000428797897,0.91507649285446957
2010-04-26 16:00:00,2.0339483684811412,-2.0796586521665086,1.1152244274783043,1.001136570294475
2010-04-27 16:00:00,1.2492718207351658,-1.9104051107727806,-0.49346148160875386,0.60180384696610745
2010-04-28 16:00:00,1.0944899397899925,-1.6560172040240346,0.52680398572066123,0.60972464857990138
2010-04-29 16:00:00,1.5187381133256772,-1.3456296877146978,0.74735746094232014,0.64872904777774942
2010-04-30 16:00:00,0.7961671499398254,-1.4698366623723853,-0.54578522437962196,-0.076860665362902023
2010-05-03 16:00:00,1.1337566823435781,-1.1143975104525781,-0.029904307918929878,0.32234862327962582
2010-05-04 16:00:00,0.39864593678184562,-1.9014864042270252,-1.2518306957791603,-1.1323759578811865
2010-05-05 16:00:00,0.090675735735743557,-1.5435601761478013,-1.6688954982436186,-1.9610602738319518
2010-05-06 16:00:00,-0.888236232840938,-1.7162530968261953,-3.1456596516870068,-2.9793190929667892
2010-05-07 16:00:00,-1.7891071730338086,-1.6696583038727408,-2.9197011477585963,-2.9793064640404596
2010-05-10 16:00:00,-0.15924283443235526,-0.61252238876688514,-1.0829445069336463,-1.7961028561886714
2010-05-11 16:00:00,0.018834784284917978,-0.9749643686655125,-0.77283657833064079,-1.6379983541537018
2010-05-12 16:00:00,0.51577788153995008,-1.0512766720090485,1.4701417363721065,-0.95483200807975666
2010-05-13 16:00:00,0.078217789421085551,-0.81767545482679926,0.98342901117412063,-1.0514151822089157
2010-05-14 16:00:00,-0.45318818202190697,-0.89766201346586272,0.85423106064831933,-1.2266794993733865
2010-05-17 16:00:00,-0.46456376587245668,-0.79082408936158366,0.62424978113387175,-1.0979053868165569
2010-05-18 16:00:00,-0.76175145440331082,-1.2213802835653988,0.42552916843470723,-1.2830001850249677
2010-05-19 16:00:00,-1.1368892881403887,-1.3664278780013217,0.00019629017545114854,-1.4581550915109796
2010-05-20 16:00:00,-1.9921707724770625,-2.2194659727777544,-1.7209017799697195,-2.1356324791570835
2010-05-21 16:00:00,-1.3762176212646799,-2.1057403027737855,-1.032721032598976,-2.0099381331659893
2010-05-24 16:00:00,-0.82314417782729932,-1.6115042569955673,-1.2322408145449859,-2.0878870778271743
2010-05-25 16:00:00,-0.89997987410290647,-1.4473406781705289,-1.098246729368066,-1.921383059979654
2010-05-26 16:00:00,-0.92597734045033131,-1.3844105504835269,-1.3589503227923601,-2.2038478046140679
2010-05-27 16:00:00,0.20581857367490791,-0.50934258635400942,-0.29317195549658231,-1.4464862965770073
2010-05-28 16:00:00,0.68168894986882966,-0.70856401633721366,-0.60004700882736095,-1.4150465310714271
2010-06-01 16:00:00,1.2881865447498841,-0.84581793753232959,-0.81412840160475841,-1.2560681582868776
2010-06-02 16:00:00,1.5927811587372209,-0.061770653155362593,0.19853424462309618,-0.81111599581404636
2010-06-03 16:00:00,1.3766524063944754,0.80169346749510673,0.36931952473985352,-0.47219295887442025
2010-06-04 16:00:00,0.44963303176620317,0.32339633960148989,-0.53655460202130045,-1.1022778200506169
2010-06-07 16:00:00,-0.29226621773814676,-0.56243888950924381,-0.99820171508083611,-1.2961500247704654
2010-06-08 16:00:00,-0.48058041659505446,-0.54130050086415082,-1.0635211461970626,-1.2759842089050113
2010-06-09 16:00:00,-1.1936702137945474,-1.2395164118987394,-0.92921884242862041,-1.3396821634617744
2010-06-10 16:00:00,-0.14837134154811055,-0.17336662985280676,0.44683833818664032,-1.1135567879931678
2010-06-11 16:00:00,0.31394983758558287,0.039402156129590964,0.85665823753157466,-0.58499127484299629
2010-06-14 16:00:00,0.42068730113254621,-0.34913962541719096,1.0183003023174189,-0.63618447087002072
2010-06-15 16:00:00,1.1217643869389216,1.2165371764102888,1.6433933242171206,0.42682572413865943
2010-06-16 16:00:00,1.8607798880553106,1.5104684491584637,1.8558008572080369,0.34326337043805916
2010-06-17 16:00:00,2.0277318464144574,1.3173203177280852,1.9369310961191788,0.64274749699263811
2010-06-18 16:00:00,2.0027645945669059,1.1866188172343313,1.4214834484388601,0.85459944341635052
2010-06-21 16:00:00,1.4317277894005136,-0.029777662896707878,1.4363627270516772,0.15609962960090021
2010-06-22 16:00:00,1.6064771084390255,-0.33750303556400929,0.83646992884206384,-0.1083361377504341
2010-06-23 16:00:00,1.1923160885574562,-0.85841148437846237,1.0348003766785951,-0.82204632746901596
2010-06-24 16:00:00,0.90591978499479919,-1.6464590908862242,0.22929011698243548,-1.3450253768100844
2010-06-25 16:00:00,0.5890938925954663,-1.6743408178116574,-0.22261501517080903,-1.8265509835938361
2010-06-28 16:00:00,0.69645826579822556,-1.5548993882301736,0.47304307468300882,-1.8466889211846398
2010-06-29 16:00:00,-0.58766197037745471,-2.5503739305936191,-1.196740084636688,-2.482889349359672
2010-06-30 16:00:00,-0.99275316163689631,-2.5145224789114007,-1.6602016470981185,-2.2860088083423507
2010-07-01 16:00:00,-1.1875643153987019,-2.3404455771214336,-1.744592313800851,-1.8750077097506297
2010-07-02 16:00:00,-1.2465525680540372,-2.0897298519525829,-1.7880183073065115,-1.5542166130511286
2010-07-06 16:00:00,-1.0600910610133187,-1.8075123691100765,-1.2298386537786352,-0.9791936375335466
2010-07-07 16:00:00,-0.14926223432498073,-1.0481755982912533,-0.12929566866046549,-0.52841829384810768
2010-07-08 16:00:00,-0.30301543123253094,-0.71278346468359599,0.13649213801210699,-0.41659818093246292
2010-07-09 16:00:00,-0.1951183095337985,-0.1870701417570575,0.12795159998243488,-0.50099328365313456
2010-07-12 16:00:00,-0.47999905388453556,0.21794157787342835,0.37450054129251187,0.005973826655696274
2010-07-13 16:00:00,-1.0659260150935859,0.80400559801201976,0.95596341998248791,0.2797790235136981
2010-07-14 16:00:00,-0.90457173955727277,0.93091248442318453,1.0079927313239676,0.63072935466374358
2010-07-15 16:00:00,-0.94508948156747097,1.0938888400777309,0.99551655635151237,0.76417625159989389
2010-07-16 16:00:00,-1.0081296545597469,-0.44298928962206968,0.14123618259730406,0.26303587524140842
2010-07-19 16:00:00,-1.3531016177857589,-0.039258502671977322,0.7662238412054454,0.73617424145186283
2010-07-20 16:00:00,-0.57858461502072644,0.80811787035090388,-0.30840925501242039,1.0818431724720921
2010-07-21 16:00:00,-0.21678603246768988,0.62460493751504176,-0.69825402029087058,0.73284298763717515
2010-07-22 16:00:00,0.5438687156402352,1.0112384266529273,0.14956956555535172,1.5113360757568137
2010-07-23 16:00:00,0.82828094476745429,1.2124123474614377,0.48463237499715289,1.3642565237664237
2010-07-26 16:00:00,0.8586491467534515,1.0784040502227941,0.46890660321380645,1.4970653707025978
2010-07-27 16:00:00,1.9233673192369043,1.1675671013832847,0.55916559224462825,1.3881008912316828
2010-07-28 16:00:00,1.2166552426159254,0.68767017256822116,0.4274516921456919,1.0785498709784387
2010-07-29 16:00:00,0.61624341259896254,0.64198106497673124,0.19955983473780592,1.0882455424707593
2010-07-30 16:00:00,0.38597593425355287,0.56019119299424469,0.26467759280762865,0.78827601007419823
2010-08-02 16:00:00,1.1838857883293201,0.80901385207499443,1.3706346327517822,1.4027315343849744
2010-08-03 16:00:00,1.0996540480124442,0.74731983329949903,1.1825591885100772,1.1124069030907036
2010-08-04 16:00:00,1.226237196255388,1.8956467421086045,1.575437823230774,0.36955879868947816
2010-08-05 16:00:00,0.91146499470253795,1.8919712620082079,1.6775248446769588,-0.35537659996646936
2010-08-06 16:00:00,0.58763569389305947,1.1311850006475717,0.60842604596893379,-0.16751391807217039
2010-08-09 16:00:00,0.85270630912921741,1.4004426602154476,1.5127135750675131,-0.13216671641330913
2010-08-10 16:00:00,0.3380419757164525,1.1581650051199732,1.3323322238227129,-1.4676566661831063
2010-08-11 16:00:00,-1.4213361726507292,0.19830297532700675,0.28363696875756289,-1.7604710186501586
2010-08-12 16:00:00,-1.1213130138153145,0.22854202150077577,-0.48531610817643922,-2.1511706381664379
2010-08-13 16:00:00,-1.6126977040317458,-0.39934165228494556,-0.71425127280192469,-2.0945407186635761
2010-08-16 16:00:00,-1.9994192111545963,-0.66967580684415984,-0.70597034054833729,-1.707735264431675
2010-08-17 16:00:00,-1.137290345187878,-0.16472499351590586,-0.40989617103331899,-1.235423354539972
2010-08-18 16:00:00,-0.897168543943349,-1.2325868623779292,0.0079838878704753518,-1.0143571241954932
2010-08-19 16:00:00,-1.3645673108593737,-2.4200699736134927,-0.38154834353803924,-1.4282899305726644
2010-08-20 16:00:00,-1.2632094524246573,-2.3912852421725694,-1.2812213523972631,-1.5314509722353695
2010-08-23 16:00:00,-1.6937008530993292,-1.8891161074378795,-1.759215670212847,-1.3126399392257577
2010-08-24 16:00:00,-2.2219418029481481,-2.2858870923639003,-2.2359484723273906,-1.4760659342069065
2010-08-25 16:00:00,-1.5652321555425255,-1.7952864950052436,-1.7824625587579712,-1.2565608373472426
2010-08-26 16:00:00,-1.6803770084830181,-1.7416629796394472,-2.3805470889173757,-1.4719503843463313
